CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance,CustomerCity,CustomerStateCode,CustomerState,CustomerCountry
11137,Jasmine,Taylor,"Taylor, Jasmine",1978-07-20,M,F,40000,0,0,High School,Skilled Manual,1,2,2457 Matterhorn Court,2008-02-01,5-10 Miles,Spokane,WA,Washington,United States
11138,Lauren,Davis,"Davis, Lauren",1978-09-15,M,F,40000,0,0,High School,Skilled Manual,0,2,8105 Pembrook Court,2008-03-22,0-1 Miles,Glendale,CA,California,United States
11139,Tanya,Moreno,"Moreno, Tanya",1938-11-09,S,F,30000,2,0,Partial College,Clerical,0,2,6155 Wilbur Drive,2008-03-17,5-10 Miles,Cloverdale,SA,South Australia,Australia
11140,Javier,Alvarez,"Alvarez, Javier",1977-02-11,S,M,30000,0,0,Partial High School,Clerical,0,2,8935 Etcheverry Dr.,2007-09-20,5-10 Miles,Burbank,CA,California,United States
11141,Nicole,Ramirez,"Ramirez, Nicole",1977-06-21,M,F,40000,0,0,High School,Skilled Manual,0,2,1101 C Street,2007-11-17,0-1 Miles,Daly City,CA,California,United States
11142,Eduardo,Patterson,"Patterson, Eduardo",1977-08-14,S,M,40000,0,0,High School,Skilled Manual,0,2,6255 Macalvey Dr.,2007-08-17,0-1 Miles,Langford,BC,British Columbia,Canada
11143,Jonathan,Henderson,"Henderson, Jonathan",1977-02-04,M,M,40000,0,0,High School,Skilled Manual,1,2,165 East Lane Road,2007-12-17,5-10 Miles,Lakewood,CA,California,United States
11144,Edward,Hernandez,"Hernandez, Edward",1979-09-09,S,M,40000,0,0,High School,Skilled Manual,0,2,7607 Pine Hollow Road,2007-07-29,0-1 Miles,Ballard,WA,Washington,United States
11145,Jasmine,Coleman,"Coleman, Jasmine",1979-12-08,S,F,40000,0,0,High School,Skilled Manual,0,2,1961 Oak Grove Road,2007-07-29,0-1 Miles,Beaverton,OR,Oregon,United States
11146,Karla,Goel,"Goel, Karla",1939-08-26,S,F,40000,2,0,Bachelors,Management,1,2,3272 Corrie Lane,2007-08-09,5-10 Miles,Matraville,NSW,New South Wales,Australia
11147,Ernest,Wu,"Wu, Ernest",1939-02-05,M,M,60000,2,0,Graduate Degree,Management,1,1,1832 RiverRock Dr,2005-11-13,0-1 Miles,Warrnambool,VIC,Victoria,Australia
11148,Ross,Vazquez,"Vazquez, Ross",1941-08-16,M,M,40000,2,0,Bachelors,Management,1,2,1201 Paso Del Rio Way,2007-09-08,5-10 Miles,East Brisbane,QLD,Queensland,Australia
11149,Theodore,Gill,"Gill, Theodore",1941-04-20,M,M,40000,2,0,Bachelors,Management,1,2,9120 Pinewood Court,2007-12-06,0-1 Miles,Hervey Bay,QLD,Queensland,Australia
11150,Russell,Shen,"Shen, Russell",1941-03-15,S,M,40000,2,0,Bachelors,Management,1,2,4755 Easley Drive,2007-09-28,5-10 Miles,Sunbury,VIC,Victoria,Australia
11151,Melinda,Gill,"Gill, Melinda",1942-02-25,S,F,60000,2,0,Graduate Degree,Management,0,1,805 Rainier Dr.,2005-11-15,0-1 Miles,Sydney,NSW,New South Wales,Australia
11152,James,Williams,"Williams, James",1976-01-10,S,M,40000,0,0,High School,Skilled Manual,1,2,6827 Seagull Court,2007-07-13,5-10 Miles,Puyallup,WA,Washington,United States
11153,Angela,James,"James, Angela",1976-06-23,M,F,40000,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,2007-09-30,5-10 Miles,Renton,WA,Washington,United States
11154,Megan,Walker,"Walker, Megan",1976-08-21,S,F,40000,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,2007-07-14,5-10 Miles,Woodburn,OR,Oregon,United States
11155,Hunter,Robinson,"Robinson, Hunter",1976-01-26,S,M,40000,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,2007-07-10,1-2 Miles,Burbank,CA,California,United States
11156,Maria,Roberts,"Roberts, Maria",1976-02-07,S,F,40000,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,2007-07-12,1-2 Miles,Lakewood,CA,California,United States
11157,Hannah,Long,"Long, Hannah",1975-06-11,M,F,40000,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,2008-01-25,5-10 Miles,Tacoma,WA,Washington,United States
11158,Jason,Wright,"Wright, Jason",1975-10-08,S,M,40000,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,2007-07-23,5-10 Miles,San Gabriel,CA,California,United States
11159,Brianna,Hughes,"Hughes, Brianna",1975-09-17,S,F,40000,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,2008-03-11,1-2 Miles,Woodland Hills,CA,California,United States
11160,Maurice,Tang,"Tang, Maurice",1974-01-08,S,M,40000,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,2007-08-25,5-10 Miles,Concord,CA,California,United States
11161,Emily,Wood,"Wood, Emily",1974-04-22,S,F,40000,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,2007-12-03,1-2 Miles,Concord,CA,California,United States
11162,Chase,Cox,"Cox, Chase",1974-03-05,S,M,40000,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,2007-08-22,5-10 Miles,La Jolla,CA,California,United States
11163,Gabriel,Wang,"Wang, Gabriel",1974-12-20,M,M,40000,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,2007-11-02,5-10 Miles,Spring Valley,CA,California,United States
11164,Devin,Brooks,"Brooks, Devin",1974-05-05,S,M,40000,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,2007-10-29,1-2 Miles,Torrance,CA,California,United States
11165,Jocelyn,Alexander,"Alexander, Jocelyn",1973-07-18,M,F,60000,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,2007-11-26,1-2 Miles,Oakland,CA,California,United States
11166,Ashley,Martinez,"Martinez, Ashley",1972-04-24,S,F,70000,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,2008-04-16,0-1 Miles,Olympia,WA,Washington,United States
11167,Jasmine,Barnes,"Barnes, Jasmine",1972-08-01,S,F,80000,0,0,Bachelors,Management,0,1,9183 Via Del Sol,2007-07-11,0-1 Miles,Issaquah,WA,Washington,United States
11168,David,Rodriguez,"Rodriguez, David",1968-05-15,S,M,80000,0,0,Bachelors,Management,0,1,38 Shangri-la Rd.,2007-07-19,0-1 Miles,Oakland,CA,California,United States
11169,Bryce,Richardson,"Richardson, Bryce",1968-06-22,M,M,90000,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,2007-11-27,0-1 Miles,Coronado,CA,California,United States
11170,Carol,Howard,"Howard, Carol",1968-02-05,M,F,90000,4,4,Bachelors,Management,1,1,6281 Edward Ave,2008-02-27,0-1 Miles,Burien,WA,Washington,United States
11171,Jonathan,Hill,"Hill, Jonathan",1967-10-09,S,M,100000,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,2006-02-20,1-2 Miles,Woodland Hills,CA,California,United States
11172,Gabrielle,Adams,"Adams, Gabrielle",1967-11-21,M,F,100000,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,2007-11-04,1-2 Miles,Lynnwood,WA,Washington,United States
11173,Sarah,Thomas,"Thomas, Sarah",1967-09-01,S,F,110000,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,2007-09-03,0-1 Miles,W. Linn,OR,Oregon,United States
11174,Nicholas,Robinson,"Robinson, Nicholas",1967-07-13,M,M,110000,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,2008-01-14,2-5 Miles,Los Angeles,CA,California,United States
11175,Luis,Wang,"Wang, Luis",1963-03-05,S,M,70000,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,2006-02-28,5-10 Miles,Beverly Hills,CA,California,United States
11176,Mason,Roberts,"Roberts, Mason",1968-01-25,M,M,90000,4,4,Bachelors,Management,1,1,5753 Megan Dr.,2007-08-06,1-2 Miles,Haney,BC,British Columbia,Canada
11177,Jose,Flores,"Flores, Jose",1942-07-04,M,M,110000,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,2007-09-30,5-10 Miles,San Diego,CA,California,United States
11178,Nathan,Johnson,"Johnson, Nathan",1943-08-24,M,M,100000,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,2007-08-25,1-2 Miles,Lakewood,CA,California,United States
11179,Molly,Rodriguez,"Rodriguez, Molly",1943-06-14,M,F,120000,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,2007-09-13,5-10 Miles,Beverly Hills,CA,California,United States
11180,April,Anand,"Anand, April",1943-01-02,M,F,160000,1,3,Bachelors,Management,1,4,3531 Brookview Drive,2007-09-18,0-1 Miles,Chula Vista,CA,California,United States
11181,Devin,Martin,"Martin, Devin",1943-08-08,M,M,170000,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,2007-11-08,0-1 Miles,Los Angeles,CA,California,United States
11182,Stephanie,Torres,"Torres, Stephanie",1944-08-25,S,F,70000,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,2008-02-29,10+ Miles,Sedro Woolley,WA,Washington,United States
11183,Jasmine,Lee,"Lee, Jasmine",1944-07-15,S,F,70000,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,2007-11-01,10+ Miles,Santa Cruz,CA,California,United States
11184,Meghan,Hernandez,"Hernandez, Meghan",1944-11-16,S,F,70000,4,0,Bachelors,Management,1,2,5872 L St.,2008-02-11,10+ Miles,Concord,CA,California,United States
11185,Ashley,Henderson,"Henderson, Ashley",1944-10-08,S,F,70000,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,2007-08-25,10+ Miles,Metchosin,BC,British Columbia,Canada
11186,Sarah,Price,"Price, Sarah",1944-05-21,S,F,70000,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,2008-04-20,10+ Miles,Palo Alto,CA,California,United States
11187,Jennifer,Cooper,"Cooper, Jennifer",1944-02-22,M,F,60000,4,0,Graduate Degree,Management,1,2,2429 Longview Road,2007-10-05,10+ Miles,Burien,WA,Washington,United States
11188,Catherine,Morris,"Morris, Catherine",1944-09-06,M,F,60000,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,2008-05-04,1-2 Miles,San Gabriel,CA,California,United States
11189,Lawrence,Blanco,"Blanco, Lawrence",1944-07-15,S,M,60000,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,2006-02-26,10+ Miles,Bellingham,WA,Washington,United States
11190,Carson,Bryant,"Bryant, Carson",1944-06-22,M,M,70000,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,2008-02-29,10+ Miles,Beverly Hills,CA,California,United States
11191,Kristi,Perez,"Perez, Kristi",1945-12-18,S,F,70000,5,0,Bachelors,Management,1,3,1769 Lislin Ct,2006-02-11,10+ Miles,Colma,CA,California,United States
11192,James,Brown,"Brown, James",1945-09-13,M,M,60000,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,2007-12-25,2-5 Miles,Seattle,WA,Washington,United States
11193,Ian,Gray,"Gray, Ian",1945-02-13,M,M,60000,4,0,Bachelors,Management,1,2,5941 Gill Dr.,2007-08-29,2-5 Miles,Woodburn,OR,Oregon,United States
11194,Jacqueline,Price,"Price, Jacqueline",1945-06-10,M,F,60000,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,2007-09-14,2-5 Miles,Palo Alto,CA,California,United States
11195,Megan,Henderson,"Henderson, Megan",1946-02-10,M,F,60000,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,2007-10-16,10+ Miles,Renton,WA,Washington,United States
11196,Alfredo,Romero,"Romero, Alfredo",1946-06-07,M,M,60000,5,0,Bachelors,Management,1,3,2499 Greendell Pl,2007-09-04,10+ Miles,Beaverton,OR,Oregon,United States
11197,Andrea,Morris,"Morris, Andrea",1946-06-18,M,F,70000,3,1,Bachelors,Management,0,1,1883 Green View Court,2007-11-03,1-2 Miles,Seattle,WA,Washington,United States
11198,Brooke,Sanders,"Sanders, Brooke",1946-11-26,S,F,70000,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,2007-08-09,10+ Miles,Santa Cruz,CA,California,United States
11199,Jacqueline,Bennett,"Bennett, Jacqueline",1946-11-06,M,F,70000,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,2007-09-19,10+ Miles,Burlingame,CA,California,United States
11200,Jason,Griffin,"Griffin, Jason",1947-11-22,M,M,70000,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,2007-08-11,1-2 Miles,Victoria,BC,British Columbia,Canada
11201,Amanda,Foster,"Foster, Amanda",1947-08-18,M,F,70000,4,1,Bachelors,Management,1,1,3984 San Francisco,2008-01-02,10+ Miles,Santa Monica,CA,California,United States
11202,Alexia,Price,"Price, Alexia",1947-08-26,M,F,80000,5,0,Bachelors,Management,0,2,2079 Wellington Ct,2008-03-18,1-2 Miles,Lakewood,CA,California,United States
11203,Luis,Diaz,"Diaz, Luis",1948-08-21,M,M,40000,2,1,High School,Professional,1,2,3682 Diablo View Road,2007-08-24,10+ Miles,Port Hammond,BC,British Columbia,Canada
11204,Destiny,Rivera,"Rivera, Destiny",1948-06-01,M,F,40000,2,1,High School,Professional,1,2,6965 Appalachian Drive,2008-02-10,2-5 Miles,Beaverton,OR,Oregon,United States
11205,Abby,Fernandez,"Fernandez, Abby",1948-07-24,M,F,40000,2,1,High School,Professional,1,2,8330 Glenside Court,2008-01-28,10+ Miles,Burien,WA,Washington,United States
11206,Blake,Flores,"Flores, Blake",1948-09-24,M,M,60000,2,1,Partial College,Professional,1,1,9410 Ferry St.,2007-11-12,10+ Miles,Lynnwood,WA,Washington,United States
11207,Danielle,Cox,"Cox, Danielle",1948-07-19,S,F,60000,2,1,Partial College,Professional,1,1,2346 Wren Ave,2007-08-04,10+ Miles,Renton,WA,Washington,United States
11208,Maria,Reed,"Reed, Maria",1948-02-04,M,F,60000,2,1,Bachelors,Management,1,0,1413 Bridgeview St,2007-09-05,10+ Miles,Glendale,CA,California,United States
11209,Allison,Evans,"Evans, Allison",1948-01-13,M,F,60000,2,1,Bachelors,Management,1,0,3515 Sutton Circle,2007-09-26,10+ Miles,Lincoln Acres,CA,California,United States
11210,Edward,Wood,"Wood, Edward",1948-06-08,M,M,70000,4,1,Partial College,Professional,1,2,1039 Adelaide St.,2007-11-07,10+ Miles,West Covina,CA,California,United States
11211,Samantha,Russell,"Russell, Samantha",1949-10-12,M,F,40000,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,2007-08-05,2-5 Miles,Haney,BC,British Columbia,Canada
11212,Chloe,Campbell,"Campbell, Chloe",1949-11-05,M,F,40000,2,1,High School,Professional,1,2,3562 East Ave.,2007-08-03,2-5 Miles,Metchosin,BC,British Columbia,Canada
11213,Stephanie,Murphy,"Murphy, Stephanie",1949-05-14,S,F,60000,2,1,Partial College,Professional,1,2,5514 Grant Street,2007-09-29,10+ Miles,Edmonds,WA,Washington,United States
11214,Charles,Miller,"Miller, Charles",1949-11-07,S,M,60000,2,1,Partial College,Professional,1,2,2719 Little Dr,2008-02-15,10+ Miles,Milwaukie,OR,Oregon,United States
11215,Ana,Perry,"Perry, Ana",1950-06-21,M,F,40000,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,2007-08-19,10+ Miles,Royal Oak,BC,British Columbia,Canada
11216,Jasmine,Torres,"Torres, Jasmine",1950-05-20,S,F,60000,2,1,Partial College,Professional,1,2,8328 San Francisco,2006-02-15,10+ Miles,Portland,OR,Oregon,United States
11217,Natalie,Adams,"Adams, Natalie",1950-02-11,S,F,60000,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,2006-02-10,10+ Miles,Portland,OR,Oregon,United States
11218,Olivia,Brown,"Brown, Olivia",1950-09-11,S,F,60000,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,2007-09-01,2-5 Miles,Tacoma,WA,Washington,United States
11219,Charles,Cook,"Cook, Charles",1950-12-02,M,M,60000,2,1,High School,Professional,1,2,6871 Bel Air Dr.,2008-05-01,10+ Miles,Woodburn,OR,Oregon,United States
11220,Erica,Huang,"Huang, Erica",1950-02-23,M,F,60000,2,1,Partial College,Professional,1,1,9142 All Ways Drive,2007-09-15,10+ Miles,Colma,CA,California,United States
11221,Nathan,Perry,"Perry, Nathan",1950-06-10,M,M,70000,4,2,Partial College,Professional,1,1,9714 Nicholas Drive,2007-10-09,1-2 Miles,Lakewood,CA,California,United States
11222,Alexandra,Rivera,"Rivera, Alexandra",1950-08-17,M,F,80000,3,1,Bachelors,Management,1,1,4999 Corte Segunda,2008-05-04,1-2 Miles,Santa Monica,CA,California,United States
11223,Hailey,Patterson,"Patterson, Hailey",1951-09-16,S,F,70000,2,1,High School,Professional,1,2,5045 Vancouver Way,2007-08-02,2-5 Miles,Langley,BC,British Columbia,Canada
11224,Tiffany,Li,"Li, Tiffany",1951-09-06,S,F,70000,2,1,High School,Professional,1,2,6404 Del Mar Ave,2006-02-07,10+ Miles,Burien,WA,Washington,United States
11225,Madison,Lee,"Lee, Madison",1951-02-16,M,F,60000,2,1,Partial College,Professional,1,1,5927 Seaview Avenue,2007-12-24,10+ Miles,Renton,WA,Washington,United States
11226,Sydney,Ross,"Ross, Sydney",1951-09-27,M,F,60000,2,1,Partial College,Professional,1,1,5252 Santa Fe,2007-08-25,2-5 Miles,W. Linn,OR,Oregon,United States
11227,Marshall,Chavez,"Chavez, Marshall",1951-08-12,S,M,60000,2,1,Partial College,Professional,1,2,9022 Estudillo Street,2006-02-03,10+ Miles,Colma,CA,California,United States
11228,Ashley,Jones,"Jones, Ashley",1951-04-19,M,F,60000,2,1,Partial College,Professional,1,2,7681 Willow Pass Road,2008-04-27,10+ Miles,El Cajon,CA,California,United States
11229,Adrian,Stewart,"Stewart, Adrian",1951-12-03,S,M,70000,4,2,Partial College,Professional,1,1,6898 Shaw Rd.,2008-01-28,10+ Miles,Redwood City,CA,California,United States
11230,Amber,Turner,"Turner, Amber",1951-04-03,M,F,70000,4,2,Partial College,Professional,0,2,6345 Ridge Circle,2008-01-17,2-5 Miles,Santa Monica,CA,California,United States
11231,Dennis,Zhang,"Zhang, Dennis",1952-11-14,M,M,60000,2,1,High School,Professional,1,2,3951 Calle Verde Drive,2007-08-14,10+ Miles,Bremerton,WA,Washington,United States
11232,Hailey,Bryant,"Bryant, Hailey",1952-09-27,M,F,60000,3,1,High School,Professional,0,2,2828 Rogers Ave.,2008-03-23,2-5 Miles,Everett,WA,Washington,United States
11233,Todd,Li,"Li, Todd",1952-09-09,M,M,70000,4,2,Partial College,Professional,1,2,5897 Scottsdale Rd.,2007-08-12,10+ Miles,Berkeley,CA,California,United States
11234,Anna,Griffin,"Griffin, Anna",1952-11-19,S,F,70000,4,2,Partial College,Professional,1,2,7221 Peachwillow Street,2007-08-12,10+ Miles,Long Beach,CA,California,United States
11235,Angel,Stewart,"Stewart, Angel",1952-02-08,M,M,70000,4,2,Partial College,Professional,1,2,2585 La Salle Ct.,2008-01-05,10+ Miles,Ballard,WA,Washington,United States
11236,Jeremy,Butler,"Butler, Jeremy",1952-03-05,S,M,70000,5,2,Partial College,Professional,1,2,8811 The Trees Dr.,2008-04-05,10+ Miles,Bellingham,WA,Washington,United States
11237,Clarence,Anand,"Anand, Clarence",1958-09-23,S,M,130000,2,3,Bachelors,Management,0,4,Welt Platz 6,2006-03-08,0-1 Miles,Solingen,NW,Nordrhein-Westfalen,Germany
11238,Mayra,Prasad,"Prasad, Mayra",1958-08-10,S,F,130000,2,3,Bachelors,Management,0,4,1119 Elderwood Dr.,2005-07-09,0-1 Miles,Birmingham,ENG,England,United Kingdom
11239,Latoya,Goel,"Goel, Latoya",1958-10-06,M,F,130000,2,4,Partial College,Professional,0,2,8154 Pheasant Circle,2005-07-22,5-10 Miles,London,ENG,England,United Kingdom
11240,Anne,Hernandez,"Hernandez, Anne",1958-12-11,M,F,160000,2,3,Partial College,Professional,1,4,76 Woodcrest Dr.,2005-08-30,5-10 Miles,Watford,ENG,England,United Kingdom
11241,Lisa,Cai,"Cai, Lisa",1957-10-11,S,F,100000,2,3,Partial College,Professional,1,4,"102, rue de Berri",2007-03-14,5-10 Miles,Les Ulis,91,Essonne,France
11242,Larry,Munoz,"Munoz, Larry",1957-11-11,M,M,110000,2,4,Partial College,Professional,1,3,Midi-Couleurs,2007-03-23,5-10 Miles,Versailles,78,Yveline,France
11243,Robin,Alvarez,"Alvarez, Robin",1957-10-09,M,F,150000,2,3,Partial College,Professional,1,3,4086 Emmons Canyon Lane,2005-08-24,0-1 Miles,Esher-Molesey,ENG,England,United Kingdom
11244,Alexis,Coleman,"Coleman, Alexis",1957-11-26,S,F,170000,2,3,Bachelors,Management,0,3,7140 Camelback Road,2005-08-15,0-1 Miles,Runcorn,ENG,England,United Kingdom
11245,Ricky,Vazquez,"Vazquez, Ricky",1956-10-27,M,M,120000,3,4,High School,Professional,0,4,Roßstr 9928,2006-03-29,5-10 Miles,Hamburg,HE,Hessen,Germany
11246,Latasha,Rubio,"Rubio, Latasha",1956-10-09,M,F,120000,3,4,High School,Professional,0,4,Alderstr 7690,2006-04-05,5-10 Miles,Hamburg,HH,Hamburg,Germany
11247,Claudia,Zhou,"Zhou, Claudia",1956-06-06,S,F,130000,3,4,Partial College,Professional,0,3,6516 Beauer Lane,2005-08-21,0-1 Miles,Lancaster,ENG,England,United Kingdom
11248,Tristan,Alexander,"Alexander, Tristan",1955-03-26,M,M,110000,3,4,Partial College,Professional,1,4,"88, avenue des Champs-Elysées",2008-01-15,10+ Miles,Saint-Denis,93,Seine Saint Denis,France
11249,Cindy,Patel,"Patel, Cindy",1955-07-13,M,F,130000,3,4,Partial College,Professional,1,3,Essener Straße 123,2006-04-11,0-1 Miles,Sulzbach Taunus,SL,Saarland,Germany
11250,Shannon,Liu,"Liu, Shannon",1955-03-12,M,F,170000,3,4,High School,Professional,1,2,4185 Keywood Ct.,2005-09-17,5-10 Miles,Woolston,ENG,England,United Kingdom
11251,Xavier,Long,"Long, Xavier",1932-07-04,S,M,30000,4,0,High School,Professional,0,2,9245 Dantley Way,2008-04-20,5-10 Miles,Haney,BC,British Columbia,Canada
11252,Nicholas,Thompson,"Thompson, Nicholas",1932-06-07,S,M,90000,3,0,Graduate Degree,Management,1,1,504 O St.,2006-02-14,2-5 Miles,Lemon Grove,CA,California,United States
11253,José,Hernandez,"Hernandez, José",1933-02-28,M,M,60000,2,0,Graduate Degree,Management,1,2,5703 Donald Dr.,2007-09-02,1-2 Miles,Victoria,BC,British Columbia,Canada
11254,Johnathan,Vance,"Vance, Johnathan",1933-03-03,M,M,70000,4,0,Graduate Degree,Management,1,2,9430 Versailles Pl,2008-05-26,5-10 Miles,Burien,WA,Washington,United States
11255,Colin,Lin,"Lin, Colin",1933-04-04,M,M,70000,4,0,Graduate Degree,Management,1,2,6083 San Jose,2007-08-27,5-10 Miles,Burien,WA,Washington,United States
11256,Katelyn,Hernandez,"Hernandez, Katelyn",1933-09-20,M,F,70000,4,0,Graduate Degree,Management,1,2,7496 Deerfield Dr.,2007-10-17,5-10 Miles,Lynnwood,WA,Washington,United States
11257,Jacqueline,Powell,"Powell, Jacqueline",1933-01-06,S,F,120000,1,2,Graduate Degree,Management,1,4,4076 Northwood Dr,2006-02-24,2-5 Miles,Newport Beach,CA,California,United States
11258,Xavier,Hill,"Hill, Xavier",1933-06-28,M,M,120000,1,2,Graduate Degree,Management,1,4,2707 Virgil Street,2007-11-22,2-5 Miles,Palo Alto,CA,California,United States
11259,Victoria,Stewart,"Stewart, Victoria",1965-03-27,M,F,100000,4,1,Partial College,Professional,1,4,3623 Barquentine Court,2006-03-07,2-5 Miles,Salem,OR,Oregon,United States
11260,Katelyn,Kelly,"Kelly, Katelyn",1965-04-12,M,F,110000,2,2,Bachelors,Management,1,3,7085 Solano Drive,2007-08-09,2-5 Miles,Burlingame,CA,California,United States
11261,Stephanie,Collins,"Collins, Stephanie",1965-04-24,M,F,130000,1,2,Graduate Degree,Management,1,1,2868 Central Avenue,2006-03-30,0-1 Miles,San Diego,CA,California,United States
11262,Jennifer,Simmons,"Simmons, Jennifer",1964-05-04,M,F,80000,4,3,Bachelors,Management,1,0,7959 Mt. Wilson Way,2007-08-31,0-1 Miles,Port Hammond,BC,British Columbia,Canada
11263,Trinity,Richardson,"Richardson, Trinity",1964-09-11,M,F,90000,5,5,Partial College,Professional,1,3,3063 Blue Jay Drive,2006-03-01,2-5 Miles,Burien,WA,Washington,United States
11264,Eduardo,Martin,"Martin, Eduardo",1964-06-17,S,M,90000,5,5,Partial College,Professional,0,3,5137 Pheasant Court,2007-07-06,0-1 Miles,Issaquah,WA,Washington,United States
11265,Elizabeth,Jones,"Jones, Elizabeth",1964-07-13,M,F,90000,5,5,Partial College,Professional,1,3,2253 Firestone Dr.,2007-07-07,0-1 Miles,Kirkland,WA,Washington,United States
